zip,json
61769,"{""latitude"": 40.88204, ""longitude"": -88.39935}"
61770,"{""latitude"": 40.4432, ""longitude"": -88.52593}"
61771,"{""latitude"": 40.70926, ""longitude"": -89.14121999999999}"
61772,"{""latitude"": 40.38125, ""longitude"": -89.06594}"
61773,"{""latitude"": 40.57176, ""longitude"": -88.38322}"
61774,"{""latitude"": 40.430659999999996, ""longitude"": -89.20395}"
61775,"{""latitude"": 40.65082, ""longitude"": -88.36712}"
61776,"{""latitude"": 40.56941, ""longitude"": -88.86699}"
61777,"{""latitude"": 40.242490000000004, ""longitude"": -88.94187}"
61778,"{""latitude"": 40.2329, ""longitude"": -89.09114}"
61801,"{""latitude"": 40.10897, ""longitude"": -88.2113}"
61802,"{""latitude"": 40.12556, ""longitude"": -88.15101}"
61810,"{""latitude"": 39.91615, ""longitude"": -87.91471}"
61811,"{""latitude"": 40.29272, ""longitude"": -87.62281999999999}"
61812,"{""latitude"": 40.25012, ""longitude"": -87.8867}"
61813,"{""latitude"": 39.911590000000004, ""longitude"": -88.55958000000001}"
61814,"{""latitude"": 40.2306, ""longitude"": -87.57245999999999}"
61815,"{""latitude"": 40.11074, ""longitude"": -88.37679}"
61816,"{""latitude"": 39.92283, ""longitude"": -88.00121}"
61817,"{""latitude"": 40.03788, ""longitude"": -87.71673}"
61818,"{""latitude"": 39.88033, ""longitude"": -88.71921}"
61820,"{""latitude"": 40.1089, ""longitude"": -88.2435}"
61821,"{""latitude"": 40.109629999999996, ""longitude"": -88.27502}"
61822,"{""latitude"": 40.13577, ""longitude"": -88.30528000000001}"
61830,"{""latitude"": 40.02752, ""longitude"": -88.72251}"
61831,"{""latitude"": 40.225120000000004, ""longitude"": -87.79209}"
61832,"{""latitude"": 40.13617, ""longitude"": -87.63648}"
61833,"{""latitude"": 40.09806, ""longitude"": -87.64433000000001}"
61834,"{""latitude"": 40.1643, ""longitude"": -87.63785}"
61839,"{""latitude"": 40.1377, ""longitude"": -88.62912}"
61840,"{""latitude"": 40.3037, ""longitude"": -88.29894}"
61841,"{""latitude"": 40.026340000000005, ""longitude"": -87.82426}"
61842,"{""latitude"": 40.23923, ""longitude"": -88.66581}"
61843,"{""latitude"": 40.31535, ""longitude"": -88.38396}"
61844,"{""latitude"": 40.13875, ""longitude"": -87.87033000000001}"
61845,"{""latitude"": 40.37417, ""longitude"": -88.39924}"
61846,"{""latitude"": 39.97625, ""longitude"": -87.6124}"
61847,"{""latitude"": 40.31313, ""longitude"": -88.01543000000001}"
61848,"{""latitude"": 40.30806, ""longitude"": -87.70278}"
61849,"{""latitude"": 40.01115, ""longitude"": -87.96191}"
61850,"{""latitude"": 39.93251, ""longitude"": -87.73769}"
61851,"{""latitude"": 39.960809999999995, ""longitude"": -88.43474}"
61852,"{""latitude"": 39.90315, ""longitude"": -88.07579}"
61853,"{""latitude"": 40.22144, ""longitude"": -88.41679}"
61854,"{""latitude"": 40.20397, ""longitude"": -88.52404}"
61855,"{""latitude"": 39.92215, ""longitude"": -88.66091999999999}"
61856,"{""latitude"": 40.0269, ""longitude"": -88.57954000000001}"
61857,"{""latitude"": 40.1167, ""longitude"": -87.84215999999999}"
61858,"{""latitude"": 40.13282, ""longitude"": -87.76799999999999}"
61859,"{""latitude"": 40.15415, ""longitude"": -87.96115}"
61862,"{""latitude"": 40.30632, ""longitude"": -87.95188}"
61863,"{""latitude"": 39.9058, ""longitude"": -88.2797}"
61864,"{""latitude"": 39.97954, ""longitude"": -88.14671}"
61865,"{""latitude"": 40.30451, ""longitude"": -87.80254000000001}"
61866,"{""latitude"": 40.31208, ""longitude"": -88.15398}"
61870,"{""latitude"": 39.89754, ""longitude"": -87.61837}"
61871,"{""latitude"": 40.19008, ""longitude"": -87.96779000000001}"
61872,"{""latitude"": 39.9387, ""longitude"": -88.37719}"
61873,"{""latitude"": 40.1378, ""longitude"": -88.03922}"
61874,"{""latitude"": 40.051109999999994, ""longitude"": -88.25694}"
61875,"{""latitude"": 40.1005, ""longitude"": -88.41951}"
61876,"{""latitude"": 39.90508, ""longitude"": -87.83412}"
61877,"{""latitude"": 39.99416, ""longitude"": -88.07866}"
61878,"{""latitude"": 40.239709999999995, ""longitude"": -88.14944}"
61880,"{""latitude"": 39.97357, ""longitude"": -88.2458}"
61882,"{""latitude"": 40.11345, ""longitude"": -88.75998}"
61883,"{""latitude"": 40.03743, ""longitude"": -87.64153}"
61884,"{""latitude"": 40.090740000000004, ""longitude"": -88.48059}"
61910,"{""latitude"": 39.67439, ""longitude"": -88.29901}"
61911,"{""latitude"": 39.70325, ""longitude"": -88.46979}"
61912,"{""latitude"": 39.52727, ""longitude"": -88.03501999999999}"
61913,"{""latitude"": 39.82757, ""longitude"": -88.4661}"
61914,"{""latitude"": 39.63542, ""longitude"": -88.76476}"
61917,"{""latitude"": 39.7142, ""longitude"": -87.89771}"
61919,"{""latitude"": 39.77867, ""longitude"": -88.13946999999999}"
61920,"{""latitude"": 39.50369, ""longitude"": -88.16408}"
61924,"{""latitude"": 39.79136, ""longitude"": -87.65446999999999}"
61925,"{""latitude"": 39.7235, ""longitude"": -88.83625}"
61928,"{""latitude"": 39.451, ""longitude"": -88.5041}"
61929,"{""latitude"": 39.82479, ""longitude"": -88.62133}"
61930,"{""latitude"": 39.68087, ""longitude"": -88.13049000000001}"
61931,"{""latitude"": 39.58979, ""longitude"": -88.35311}"
61932,"{""latitude"": 39.80357, ""longitude"": -87.87908}"
61933,"{""latitude"": 39.54835, ""longitude"": -87.91704}"
61936,"{""latitude"": 39.80135, ""longitude"": -88.73026}"
61937,"{""latitude"": 39.7418, ""longitude"": -88.65056}"
61938,"{""latitude"": 39.48385, ""longitude"": -88.37427}"
61940,"{""latitude"": 39.80769, ""longitude"": -87.81851}"
61941,"{""latitude"": 39.80403, ""longitude"": -88.07291}"
61942,"{""latitude"": 39.81517, ""longitude"": -88.00608000000001}"
61943,"{""latitude"": 39.665009999999995, ""longitude"": -88.02965}"
61944,"{""latitude"": 39.601, ""longitude"": -87.7013}"
61949,"{""latitude"": 39.6336, ""longitude"": -87.87359000000001}"
61951,"{""latitude"": 39.59393, ""longitude"": -88.58679000000001}"
61953,"{""latitude"": 39.79958, ""longitude"": -88.29125}"
61955,"{""latitude"": 39.58217, ""longitude"": -87.59167}"
61956,"{""latitude"": 39.851240000000004, ""longitude"": -88.14415}"
61957,"{""latitude"": 39.4396, ""longitude"": -88.61111}"
62001,"{""latitude"": 38.87851, ""longitude"": -89.74853}"
62002,"{""latitude"": 38.93974, ""longitude"": -90.1276}"
62006,"{""latitude"": 39.055859999999996, ""longitude"": -90.66658000000001}"
62009,"{""latitude"": 39.09111, ""longitude"": -89.79838000000001}"
62010,"{""latitude"": 38.92008, ""longitude"": -90.0474}"
62011,"{""latitude"": 39.1266, ""longitude"": -89.21604}"
62012,"{""latitude"": 39.04289, ""longitude"": -90.15007}"
62013,"{""latitude"": 38.96245, ""longitude"": -90.56954}"
62014,"{""latitude"": 39.04302, ""longitude"": -89.95100000000001}"
62015,"{""latitude"": 39.221709999999995, ""longitude"": -89.54339}"
62016,"{""latitude"": 39.294109999999996, ""longitude"": -90.41699}"
62017,"{""latitude"": 39.06889, ""longitude"": -89.36896999999999}"
62018,"{""latitude"": 38.90713, ""longitude"": -90.08355999999999}"
62019,"{""latitude"": 39.019420000000004, ""longitude"": -89.44928}"
62021,"{""latitude"": 38.97733, ""longitude"": -89.97924}"
62022,"{""latitude"": 39.00378, ""longitude"": -90.33165}"
62023,"{""latitude"": 39.11073, ""longitude"": -89.78813000000001}"
62024,"{""latitude"": 38.87135, ""longitude"": -90.09565}"
62025,"{""latitude"": 38.83058, ""longitude"": -89.93325}"
62027,"{""latitude"": 39.25607, ""longitude"": -90.55969}"
62028,"{""latitude"": 38.95937, ""longitude"": -90.35409}"
62030,"{""latitude"": 39.15462, ""longitude"": -90.16424}"
62031,"{""latitude"": 39.11334, ""longitude"": -90.5357}"
62032,"{""latitude"": 39.11562, ""longitude"": -89.28851999999999}"
62033,"{""latitude"": 39.13406, ""longitude"": -89.8442}"
62034,"{""latitude"": 38.756479999999996, ""longitude"": -89.9699}"
62035,"{""latitude"": 38.9643, ""longitude"": -90.24063000000001}"
62036,"{""latitude"": 38.91663, ""longitude"": -90.58797}"
62037,"{""latitude"": 39.00931, ""longitude"": -90.4676}"
62040,"{""latitude"": 38.72613, ""longitude"": -90.11068}"
62044,"{""latitude"": 39.36359, ""longitude"": -90.2127}"
62045,"{""latitude"": 39.260290000000005, ""longitude"": -90.70905}"
62046,"{""latitude"": 38.89009, ""longitude"": -89.84575}"
62047,"{""latitude"": 39.12105, ""longitude"": -90.62535}"
62048,"{""latitude"": 38.80405, ""longitude"": -90.09663}"
62049,"{""latitude"": 39.13013, ""longitude"": -89.48517}"
62050,"{""latitude"": 39.44463, ""longitude"": -90.55128}"
62051,"{""latitude"": 39.20174, ""longitude"": -89.40191999999999}"
62052,"{""latitude"": 39.11104, ""longitude"": -90.32186}"
62053,"{""latitude"": 39.32524, ""longitude"": -90.66108}"
62054,"{""latitude"": 39.20125, ""longitude"": -90.34509}"
62056,"{""latitude"": 39.178740000000005, ""longitude"": -89.671}"
62058,"{""latitude"": 38.96894, ""longitude"": -89.76688}"
62059,"{""latitude"": 38.65652, ""longitude"": -90.16503}"
62060,"{""latitude"": 38.67688, ""longitude"": -90.14690999999999}"
62061,"{""latitude"": 38.78974, ""longitude"": -89.77953000000001}"
62062,"{""latitude"": 38.7274, ""longitude"": -89.96199}"
62063,"{""latitude"": 39.19785, ""longitude"": -90.14764}"
62065,"{""latitude"": 39.23213, ""longitude"": -90.62892}"
62067,"{""latitude"": 38.92988, ""longitude"": -89.98518}"
62069,"{""latitude"": 39.08833, ""longitude"": -89.73938000000001}"
62070,"{""latitude"": 39.29651, ""longitude"": -90.73317}"
62074,"{""latitude"": 38.95803, ""longitude"": -89.68364}"
62075,"{""latitude"": 39.301140000000004, ""longitude"": -89.29536}"
62076,"{""latitude"": 39.34345, ""longitude"": -89.21919}"
62077,"{""latitude"": 39.02901, ""longitude"": -89.52171}"
62078,"{""latitude"": 39.47862, ""longitude"": -90.48608}"
62079,"{""latitude"": 39.11224, ""longitude"": -90.14199}"
62080,"{""latitude"": 39.13694, ""longitude"": -89.10132}"
62081,"{""latitude"": 39.2612, ""longitude"": -90.23711}"
62082,"{""latitude"": 39.49462, ""longitude"": -90.32406999999999}"
62083,"{""latitude"": 39.35447, ""longitude"": -89.20145}"
62084,"{""latitude"": 38.83658, ""longitude"": -90.06238}"
62085,"{""latitude"": 39.07823, ""longitude"": -89.80244}"
62086,"{""latitude"": 38.982490000000006, ""longitude"": -89.581}"
62087,"{""latitude"": 38.81693, ""longitude"": -90.06612}"
62088,"{""latitude"": 39.011990000000004, ""longitude"": -89.79869000000001}"
62089,"{""latitude"": 39.129740000000005, ""longitude"": -89.49521999999999}"
62090,"{""latitude"": 38.66988, ""longitude"": -90.16927}"
62091,"{""latitude"": 39.0569, ""longitude"": -89.60916999999999}"
62092,"{""latitude"": 39.41619, ""longitude"": -90.41611}"
62093,"{""latitude"": 39.06688, ""longitude"": -89.85469}"
62094,"{""latitude"": 39.24472, ""longitude"": -89.35264000000001}"
62095,"{""latitude"": 38.8623, ""longitude"": -90.06934}"
62097,"{""latitude"": 38.93873, ""longitude"": -89.85434000000001}"
62098,"{""latitude"": 39.3861, ""longitude"": -90.30464}"
62201,"{""latitude"": 38.64273, ""longitude"": -90.13868000000001}"
62203,"{""latitude"": 38.60021, ""longitude"": -90.07746999999999}"
62204,"{""latitude"": 38.6327, ""longitude"": -90.09056}"
62205,"{""latitude"": 38.60935, ""longitude"": -90.12227}"
62206,"{""latitude"": 38.56793, ""longitude"": -90.1667}"
62207,"{""latitude"": 38.582840000000004, ""longitude"": -90.12291}"
62208,"{""latitude"": 38.59625, ""longitude"": -90.00452}"
62214,"{""latitude"": 38.37808, ""longitude"": -89.61173000000001}"
62215,"{""latitude"": 38.50942, ""longitude"": -89.60739000000001}"
62216,"{""latitude"": 38.62106, ""longitude"": -89.60243}"
62217,"{""latitude"": 38.17349, ""longitude"": -89.84446}"
62218,"{""latitude"": 38.51975, ""longitude"": -89.47294000000001}"
62219,"{""latitude"": 38.60586, ""longitude"": -89.43186}"
62220,"{""latitude"": 38.47337, ""longitude"": -89.98652}"
62221,"{""latitude"": 38.51484, ""longitude"": -89.89921}"
62223,"{""latitude"": 38.53614, ""longitude"": -90.0598}"
62225,"{""latitude"": 38.545590000000004, ""longitude"": -89.8554}"
62226,"{""latitude"": 38.53518, ""longitude"": -90.00058}"
62230,"{""latitude"": 38.640370000000004, ""longitude"": -89.52681}"
62231,"{""latitude"": 38.64163, ""longitude"": -89.33028}"
62232,"{""latitude"": 38.632220000000004, ""longitude"": -90.00279}"
62233,"{""latitude"": 37.946090000000005, ""longitude"": -89.78739}"
62234,"{""latitude"": 38.6834, ""longitude"": -89.98175}"
62236,"{""latitude"": 38.43645, ""longitude"": -90.21655}"
62237,"{""latitude"": 38.18906, ""longitude"": -89.5691}"
62238,"{""latitude"": 38.039120000000004, ""longitude"": -89.53264}"
62239,"{""latitude"": 38.525690000000004, ""longitude"": -90.18737}"
62240,"{""latitude"": 38.52118, ""longitude"": -90.20743}"
62241,"{""latitude"": 38.01352, ""longitude"": -89.89064}"
62242,"{""latitude"": 38.09633, ""longitude"": -89.94536}"
62243,"{""latitude"": 38.41946, ""longitude"": -89.89048000000001}"
62244,"{""latitude"": 38.1864, ""longitude"": -90.19815}"
62245,"{""latitude"": 38.54878, ""longitude"": -89.56794000000001}"
62246,"{""latitude"": 38.8888, ""longitude"": -89.42627}"
62248,"{""latitude"": 38.30445, ""longitude"": -89.99345}"
62249,"{""latitude"": 38.75524, ""longitude"": -89.66456}"
62250,"{""latitude"": 38.54084, ""longitude"": -89.266}"
62253,"{""latitude"": 38.77688, ""longitude"": -89.29754}"
62254,"{""latitude"": 38.60743, ""longitude"": -89.82136}"
62255,"{""latitude"": 38.31167, ""longitude"": -89.78192}"
62257,"{""latitude"": 38.28412, ""longitude"": -89.73133}"
62258,"{""latitude"": 38.46213, ""longitude"": -89.77254}"
62260,"{""latitude"": 38.459959999999995, ""longitude"": -90.10096}"
62261,"{""latitude"": 38.013090000000005, ""longitude"": -90.00282}"
62262,"{""latitude"": 38.94143, ""longitude"": -89.27192}"
62263,"{""latitude"": 38.33016, ""longitude"": -89.40006}"
62264,"{""latitude"": 38.31628, ""longitude"": -89.90722}"
62265,"{""latitude"": 38.50063, ""longitude"": -89.67063}"
62266,"{""latitude"": 38.486670000000004, ""longitude"": -89.67709}"
62268,"{""latitude"": 38.27365, ""longitude"": -89.52799999999999}"
62269,"{""latitude"": 38.60337, ""longitude"": -89.91603}"
62271,"{""latitude"": 38.44475, ""longitude"": -89.51576}"
62272,"{""latitude"": 37.98836, ""longitude"": -89.59938000000001}"
62273,"{""latitude"": 38.786770000000004, ""longitude"": -89.58388000000001}"
62274,"{""latitude"": 38.091840000000005, ""longitude"": -89.40828}"
62275,"{""latitude"": 38.81167, ""longitude"": -89.54473}"
62277,"{""latitude"": 38.10088, ""longitude"": -90.11549000000001}"
62278,"{""latitude"": 38.20794, ""longitude"": -89.99259}"
62279,"{""latitude"": 38.15121, ""longitude"": -90.13541}"
62280,"{""latitude"": 37.83504, ""longitude"": -89.65966999999999}"
62281,"{""latitude"": 38.704390000000004, ""longitude"": -89.78191}"
62282,"{""latitude"": 38.36313, ""longitude"": -89.71266999999999}"
62284,"{""latitude"": 38.87655, ""longitude"": -89.31304}"
62285,"{""latitude"": 38.38835, ""longitude"": -90.00774}"
62286,"{""latitude"": 38.118320000000004, ""longitude"": -89.7144}"
62288,"{""latitude"": 37.98825, ""longitude"": -89.68559}"
62289,"{""latitude"": 38.59693, ""longitude"": -89.75161999999999}"
62292,"{""latitude"": 38.21265, ""longitude"": -89.6801}"
62293,"{""latitude"": 38.618959999999994, ""longitude"": -89.6975}"
62294,"{""latitude"": 38.70282, ""longitude"": -89.87119}"
62295,"{""latitude"": 38.27929, ""longitude"": -90.31335}"
62297,"{""latitude"": 38.049820000000004, ""longitude"": -89.81312}"
62298,"{""latitude"": 38.31087, ""longitude"": -90.15224}"
62301,"{""latitude"": 39.93159, ""longitude"": -91.3866}"
62305,"{""latitude"": 39.929809999999996, ""longitude"": -91.34581999999999}"
62311,"{""latitude"": 40.22201, ""longitude"": -90.91783000000001}"
62312,"{""latitude"": 39.709140000000005, ""longitude"": -91.02783000000001}"
62313,"{""latitude"": 40.319559999999996, ""longitude"": -91.22604}"
62314,"{""latitude"": 39.77066, ""longitude"": -90.89028}"
62316,"{""latitude"": 40.23633, ""longitude"": -91.055}"
62319,"{""latitude"": 40.15246, ""longitude"": -90.73123000000001}"
62320,"{""latitude"": 40.02071, ""longitude"": -91.0804}"
62321,"{""latitude"": 40.4085, ""longitude"": -91.10393}"
62323,"{""latitude"": 39.8124, ""longitude"": -90.68541}"
62324,"{""latitude"": 39.99243, ""longitude"": -90.95899}"
62325,"{""latitude"": 40.05123, ""longitude"": -91.16604}"
62326,"{""latitude"": 40.41725, ""longitude"": -90.81335}"
62330,"{""latitude"": 40.57204, ""longitude"": -91.12555}"
62334,"{""latitude"": 40.3879, ""longitude"": -91.24059}"
62336,"{""latitude"": 40.46788, ""longitude"": -91.17161}"
62338,"{""latitude"": 39.9914, ""longitude"": -91.23958}"
62339,"{""latitude"": 40.131640000000004, ""longitude"": -91.04115}"
62340,"{""latitude"": 39.728970000000004, ""longitude"": -90.72485}"
62341,"{""latitude"": 40.42577, ""longitude"": -91.30279}"
62343,"{""latitude"": 39.70301, ""longitude"": -91.24229}"
62344,"{""latitude"": 40.168929999999996, ""longitude"": -90.83111}"
62345,"{""latitude"": 39.70493, ""longitude"": -91.12951}"
62346,"{""latitude"": 40.14813, ""longitude"": -90.9475}"
62347,"{""latitude"": 39.86596, ""longitude"": -91.08899}"
62348,"{""latitude"": 40.1876, ""longitude"": -91.36729}"
62349,"{""latitude"": 40.1675, ""longitude"": -91.20078000000001}"
62351,"{""latitude"": 40.11573, ""longitude"": -91.26756999999999}"
62352,"{""latitude"": 39.56453, ""longitude"": -90.6501}"
62353,"{""latitude"": 39.97252, ""longitude"": -90.75829}"
62354,"{""latitude"": 40.52601, ""longitude"": -91.3318}"
62355,"{""latitude"": 39.41023, ""longitude"": -90.7765}"
62356,"{""latitude"": 39.601440000000004, ""longitude"": -91.0858}"
62357,"{""latitude"": 39.684909999999995, ""longitude"": -90.86737}"
62358,"{""latitude"": 40.58206, ""longitude"": -91.25719000000001}"
62359,"{""latitude"": 40.03269, ""longitude"": -91.20472}"
62360,"{""latitude"": 39.81627, ""longitude"": -91.26344}"
62361,"{""latitude"": 39.48317, ""longitude"": -90.64631999999999}"
62362,"{""latitude"": 39.782379999999996, ""longitude"": -90.74712}"
62363,"{""latitude"": 39.5936, ""longitude"": -90.77418}"
62365,"{""latitude"": 39.7964, ""longitude"": -91.1594}"
62366,"{""latitude"": 39.46001, ""longitude"": -90.89432}"
62367,"{""latitude"": 40.30522, ""longitude"": -90.87611}"
62370,"{""latitude"": 39.52087, ""longitude"": -91.00198}"
62373,"{""latitude"": 40.24217, ""longitude"": -91.34172}"
62374,"{""latitude"": 40.40891, ""longitude"": -90.91203}"
62375,"{""latitude"": 40.00411, ""longitude"": -90.87125999999999}"
62376,"{""latitude"": 40.11503, ""longitude"": -91.42052}"
62378,"{""latitude"": 39.89739, ""longitude"": -90.63512}"
62379,"{""latitude"": 40.286770000000004, ""longitude"": -91.40011}"
62380,"{""latitude"": 40.24002, ""longitude"": -91.19088}"
62401,"{""latitude"": 39.11953, ""longitude"": -88.56416999999999}"
